440,thai legacy is amazing tom yum soup with coconut was incredible watch out for the red peppers pad thai was great with a lot of chicken and a large portion yellow curry was the best we have ever had great service and reasonably priced i can t wait to go back
441,got there right when it opened phone was fixed in less than an hour i hope i don t need to use them again but if i do then i know my phone will get fixed
442,things have changed taco prices are higher 2 tecates are gone at some point the menu stopped advertising mahi tacos and now just says fish and the quality has noticeably dropped my last taco was fishy tasting the bad kind of fishy understuffed and lopsided the stuff was in one corner and i had to shove it around and get everything all messy in order for it not to all fall out i m sad
443,enjoy fishing with hubbard s so much we ve gone 2 times in less than a month the captain and crew do a great job finding fish and helping with fish and issues with fishing gear each time we ve gone they have recommended which day would be best as far as calmness both days the water was calm and perfect
444,cool vibe the food is very good we had the mac and cheese bites and french fries just came in for a quick bite good portions too emma was a great server
445,1 best tater tots ever seriously 2 you can get st elmo shrimp cocktail here yay 3 deep fried avocado yum 4 all bathrooms are gender neutral amazing great atmosphere park in the mall garage no problem burger was really tasty awesome mac cheese good beer selection great service
446,this place is amazing what a great brunch we ordered the bananas fosters pancakes and the french toast and we both agreed it was one of the best breakfasts we ve ever had we had hash browns as a side and they were perfectly seasoned in rosemary with a mixture of sweet potatoes and potatoes our server jillian was very friendly and accommodating
447,this place was good food overpriced for the type of service you get and it was hot inside the restaurant
448,we ve had this bookmarked for awhile but finally went for a late lunch today and so glad we did everything was delicious the soups were amazing hubby had kozy which is lamb based soup and i had the lentil soup the soup and hot tea come with the meal as well as a small salad the chicken kabob was so flavorful and well prepared and came with a generous serving of rice i had the kubah halab rice balls filled with meat onions and spices so good mom is the cook and after we asked if we could take her home with us she came out to meet us very nice people we will be back
449,love this place my first time here and it was an amazing experience overall food was great and everything came out super fast mike was our server he was truly amazing he made us feel so comfortable and had great recommendations as far as the menu and drinks i will definitely be back thankyou mike
450,great selection ordered the happy herd which was more than enough for 5 people food was a bit cold but overall great taste will definitely be coming back
451,food was decent i ordered the chicken with potatoes the potatoes tasted weird and had like a weird tangy flavor chicken was dry and salty waiter was charming but bad with filling up water he would fill one cup up and leave the others empty for no reason also had a very small selection though i tried my brothers hamburger and it was outstanding children may not like this place but it ll be fine for adults unless you re picky
452,sukho thai is one of those dive y places that is a hidden gem you don t know about it unless you ve been with someone else it s very unassuming since they outside looks like it s an old dry cleaner drive through attached to the co kart place looks are deceiving my husband used to work for gaylord so he would come here for lunch all the time and got hooked the place is run by ms kim and her son alert do not come here when you are already hungry the service is very slow because it s just the two of them i learned my lesson the hard way on this expect at least 30 mins of waiting for your food to come out if you want to avoid this order food to go the food here is great i ve always been pleased with the quality and the flavor the meat is not fatty which i love and the veggies are fresh there s nothing worse than a bunch of gristle in your food in my opinion overall the quality is good and the owners are sweet i will keep coming here another word to the wise they are closed on sundays
453,a happy accident found on our way to another restaurant in clearwater beach good was excellent and i would recommend this place to anyone pasdoing by our shrimp burgers were delicious with toppings of avocado tomato lattice and a really great sauce adrian our waiter was very helpful and provided excellent service i would recommend this place to anyone passing thru clearwater
454,peppermill has done it again with service and accommodations that are second to none gaming at the mill i only play 1 dollar or 25 cent slots seems to provide better outcomes and i know reno spent a lot here and found the peppermill is the best food is some of the best and reasonably priced
455,our daughter and family moved from seattle to sacramento and had a terrible experience they weren t sure they would ever see their belonging again that was until they were put in touch with rose olsen from olsen and fielding mayflower immediately the moving van with their items showed up we decided to follow them to sacramento and didn t think twice about which company to use rose olsen was held our hand throughout the entire move we managed to fill 13 units making this a large move we had wonderful movers in seattle and the same in sacramento all the while rose was helping us out answering questions and offering encouragement in addition to providing a skilled and experienced staff if you want a trouble free experience olsen and fielding mayflower are the people to call ask for rose
456,the pancake plates are definitely a good value under 10 for the peach and the banana bread pancakes however we did not feel that the pancakes were special or worth the wait the line wrapped around the restaurant even at noon on a wednesday i wish the pancakes were fluffier and that the banana ones had actual slices of bananas with the plate we thought the quality was on par with ihop the sausage links were clearly not made in house frozen service was friendly though and the price was right for a diner breakfast
457,very crowded place food was ok waiters were friendly pork chop was not cooked properly shrimp po boy was good the building is old but beautiful pricing was acceptable
458,can t say much wrong with this place they have many donut choices and are always making them fresh they also tend to make the same ones everyday so something you like is always there i love the maple bars and the old fashioned ones donut holes are also great grab a drink milk or some coffee and you ve got a pretty amazing treat on your hands because they re fresh cooked which tastes better anyway you want to check this place early after a certain time they stop making them to avoid a lot of day old donuts the donuts are great and cheap so pick up a few
459,visited burger study during the 2018 winter devour got seated immediately at 6 30pm on a thursday without reservations very impressive we were given water quickly and placed our orders within 5 minutes the staff was quick friendly professional and attentive my friend and i split the devour menu so we got an appetizer and two burgers for 30 we selected the beer cheese tater tots for our appetizer and they were amazing added twist broken pretzel pieces we also both got the stanford turkey burger without sprouts with the cucumber tomato salad as a side the burger was absolutely delicious except the mayonnaise i was not a fan overall experience was great and i will definitely consider visiting again when i m craving a burger,convenient location in nora reliable and friendly service standard menu overall good quality food and service one of my go to chipotles,this is my go to nail salon as i live and work on the north side of indianapolis i have never had to wait more than 20 minutes i ve had several gel manicures regular manicures and pedicures usually i m very satisfied but this last time i went my gel nail color has become discolored after 5 days very frustrating however my experiences are always so great that i m confident they will be able to assist me with fixing this current issue update just went again and had excellent service
460,absolutely love the staff they were great with my dog bella and took every step possible to ensure that she and i were getting what we came for which was making sure she had all her paperwork for me to take her on a international flight i never knew how hard it was to do so they did all the research and some bella is definitely coming back
461,best glaze donuts your money can buy in louisiana krispy kreme district donuts cop a donut hard pass on that junk quit messing around and getcha some tastee s when you see the red light flashing the hot glaze are up this location has the best and largest selection also the freshest turnover rate too they have other hot plate menu items here as well and a few arcade games
462,i started with caleco s on laclede and continued to follow it the owner manager is very passionate about this establishment and i greatly applaud jim he brings a personal flare to the place you won t find at any other restaurant i wish him further luck and success on a st louis landmark
463,we came for dinner they had a special of the day the lobster seafood pot it was on sale for 25 normally 39 we both tried it the seafood was too soft it must have been in a big pot and simmering for a while we also had the octopus appetizer it was also to soft the cooks need to do a better job on the seafood the restaurant is located adjoining to a hotel it was clean with a large bar with one tv don t think we would be going back
464,everything we ve had here has been delicious my favorites are the steamed dumplings egg drop soup and boba teas
465,had to meet a friend on the east side and needed to eat we chose phan s after reading yelp reviews thank you trusty yelpers phan greeted us while we were checking out the menu she invited us to sit down and she would bring us drinks that was unexpected for a restaurant inside the mall she brought our drinks out and took our orders she apologized that it might take some time because she let her help go and she makes everything fresh we weren t in a hurry and i was happy to wait for fresh food we started with the fresh spring rolls every bite was exactly as i had hoped the peanut sauce topped them off nicely too i had the pad ke mao hope i spelled that right big flat noodles with bok choy and sauce yum my husband ordered the ginger beef she asked how hot 1 5 she was surprised when he said 4 but she seemed to be happy with his choice he was also happy with his choice even though his face was completely red our friend had the house fried rice he made sure to finish every single satisfying bite she refilled our drinks a couple more times and told us to let her know when we were ready to pay but no rush she told us on the way out that this was her first restaurant and she hoped we all loved it we definitely did all my east side friends get in there and eat sorry that there are no photos we were too busy devouring every last morsel
466,they did an excellent job of fixing my ipad cover glass very happy with the service
467,i recently started becoming a regular here i normally try to see yu for my services the salon is clean and she does a great job i prefer to make appointments vs walking in so my one issue is that they don t really have a good system in place for managing appointments i called several weeks ago to schedule an appointment 3 weeks out and was asked to call back in a couple of weeks to schedule the appointment the time before that i made an appointment while i was in the salon already and saw them write it down on some little piece of paper i recommend a better system particularly in a computer because they can easily miss out on business this way
468,food service seating was all great i do think it s stingy for restaurants to charge a 1 for a side of sauce
469,food at hipcity is always pretty good the nugs are good still wish they would offer a potatoe form for fries as well as sweet potatoes are not my thing great design inside one of the bigger hipcityveg s i have been in
470,i love carmelita s the restaurant is nothing fancy and the food is nothing fancy they just serve solid home cooking at good prices their combo plates are great i usually go for a chille relleno enchilada and mini chimi with rice and beans for around 12 this is a bargain and can feed two people the chille relleno is solid as is the chimi the brown enchilada sauce can be different for some tastes but i also enjoy it ask for the homemade hot chille and you are good to go
471,popped in somewhat last minute with a table for 4 and they were able to get us a table within a reasonable wait for no reservations which had me pleased right at the start considering it was a saturday night we had a drink and an appetizer up at the bar first excellent bartender and crab cakes dinner was excellent steaks lobsters and sides prepared perfectly with a very attentive staff our bill was almost 400 however given the quality food and service as well as the proximity to our hotel keystone i can t complain thanks for a lovely saturday night
472,great food great service will definitely come back the next time i m in new orleans the alligator po boy was amazing
473,loved penang during my time in boston so i was excited to see one in philly s chinatown quality of the food was about the same too the menu is fairly diverse and offers a variety of thai malaysian indian and chinese dishes definitely try the roti canai probably the most ordered item in the restaurant you get a huge blanket of roti wrapped artfully into a sculpture it is only a couple millimeters thick and strikes a perfect balance between crispiness and chewiness it goes great with the accompanying curry sauce which also contains some pieces of chicken and potato i also tried out the indian mee goreng on my most recent visit it certainly had a lot of taste and went well with the other dishes i ordered but a warning that there is a strong seafood taste they use dried squid sauce another favorite of mine is the beef rendang the beef is super tender and the curry sauce it is cooked in is delicious tastes of coconut milk and lemongrass with hints of cinnamon order a bowl or two of rice to go with this finally i would order the spareribs malaysian style these pork shortribs are lightly fried but the meat is juicy and goes really well with the accompanying sweet and sour sauce service overall is quite good and the food comes out at a reasonable pace this place does get crowded though
474,i ll be honest i did not want to try this place because i am a burger maven and i have had burgers in what are reported to be some of the best burger joints in america and have been disappointed and i saw the review that said their burger here was burned but they have changed from a pan fry to a grill and i had an impossible burger that was superb and with the recommended follow your heart vegetarian cheese the burger was cooked perfectly medium with grilled onions and a side order of salad that had organic romaine lettuce everything was excellent including the warm and gracious owners lucy and her daughter ashley i ll be back
475,my meal was tre delish this is one of those places you might be inclined to overlook but you are missing a real treat for starters the price is reasonable i got the chicken with mushrooms and cognac sauce oh man it was good the reason for four stars rather than five is that one of my table mates was not as satisfied as me he ordered the lasagna which was loaded in meat and fewer noodles than one might expect with this dish one appetizer we got that i highly recommend is the bruschetta such a fresh starter for my meal i ended with cheesecake great meal and super price we will definitely return
476,we were supposed to wait 45 minutes but it was only a 20 min wait the service was quick and the rustic environment was mixed with a sporty vibe the food was very good and moderately priced the pickle chips were really good will definitely return edit returned several times since the service is relatively slow even when there aren t many people here seems like something has changed definitely not on the a game with speed,we were supposed to wait 45 minutes but it was only a 20 min wait the service was quick and the rustic environment was mixed with a sporty vibe the food was very good and moderately priced the pickle chips were really good will definitely return
477,it was okay but nothing special for the price a dozen oysters were 36 dollars and they were incredibly small they were stuck to the shell so you had to loosen the little guys up with your fork or they wouldn t come out the wings were okay but the portion of vegetables was very small i had 2 pieces of cauliflower and one green bean
478,i thought my experience here was so exceptionally awesome that i had no choice but to leave a yelp review which i ve never done before but once i read the reviews i realized my experience was no exception or unique at all this is the norm here amazing ice cream samples and service the best will be back often
479,really cute cozy place the chocolate gelato was good and it was nice enough to sit on the back patio the gal at the counter wasn t exactly friendly which was awkward i appreciate the bin for the plastic cups and spoons to recycle them,really cute cozy place the chocolate gelato was good and it was nice enough to sit on the back patio the gal at the counter wasn t exactly friendly which was awkward i appreciate the bin for the plastic cups and spoons to recycle them
480,excellent carrot ginger dressing salad one of the best tempura ive ever tasted including dipping sauce nigiri sushi pieces were small but very fresh and tasty rice was a bit dry and some were hard as if it was old but tasty nonetheless excellent meal overall especially for chinese chefs looking forward to trying their chinese food i was salivating at the other diner s chinese dishes i would definitely come back perhaps on a regular basis
481,we love livery recently had dinner for my birthday there and they we super accommodating for us after our party ballooned from 12 to 16 our food is always great there and the carriage house margarita hits the spot best part even with a large party split appetizers and people moving around like crazy all the checks were right the first time and all the staff are great thank you to everyone there for maintaining a great standard of service and quality
482,i ve been trying to eat my way around the world here quesadillas aren t quite enough food for me a wrap is just right and chos aka nachos i typically need a to go box very clean store consistent food and friendly service i think the far east dishes are a little plain my favorites are the pangea feeds 2 the buffalo wrap and thai peanut but i ve enjoyed nearly the entire menu at some point
483,last week me and one of my friends were looking for a place to eat at around 3 00pm and we found that everything was closed or didn t open till 4 00pm we went into biscuit love because the door was open and asked if they were open and he said no sorry after checking all of the other restaurants and finding them closed the gentleman from biscuit love got our attention and handed us a bag of wonderful treats and 2 coffees it was so sweet and nice of him i will for sure go back and recommend the place to anyone
484,i think the experience was good my steak was a little under cooked but it was juicy the crew was very helpful and nice it was busy so the ambiance was a little hectic the reason i didn t give it a 5 star a little too expensive my steak cost 23 and i was expecting it to be a little bigger my wife had half a rack of ribs and my son a burger everything tasted great but i felt over charged they don t offer prime rib disappointing i just don t like paying for bone,this place is unique and amazing if you have ever been in a berlin cafe in germany this place will bring back memories i was stationed in germany and was lucky enough to experience the berlin wall coming down they have a amazing selection of wine and beer on draft if you enjoy sauerkraut potato salad wurst and schnitzel this is the place please visit little piece of paradise trust me you will be pleasantly surprised
485,this is just a shoutout to devyn a truly phenomenal hairstylist i did a terrible job of explaining how i wanted my hair cut and she still gave me by far the best hair cut i ever had she is simply incredible
486,a safe walk from downtown rewarded with interesting views lighting and great cocktails worth checking out
487,i love their donuts first tasted them in duck nc so glad they re here the kids working there did a great job pretty darn quick considering they re assembled
488,awesome cinnamon rolls i highly recommend the cinnamon roll with pumpkin frosting when in season if you don t like overly sweet then don t go for the ones with a ton of toppings the simple ones are the perfect sweetness for me vegan family members have even been able to enjoy them though i would ve never guessed that the cinnamon rolls were vegan
489,two things best shrimp n grits i ve ever had i live in tx and best pecan pie i ve ever had literally melts in your mouth that is all
490,top notch street tacos great service and hand made horchata made this a top notch stop
491,today s lunch was a visit to ted peters my wife had a wonderful fish spread sandwich along with an excellent german potato salad i had a bowl of the manhattan clam chowder and potato salad soup was a bit bland which i spiced up with hot sauce and lots of pepper the outdoor location was noisy as usual complimented by bulldozer work next door at a construction site despite this the food was good as was the service
492,our first time at brick mortar small space cozy food was very good nice wine selection started with the poutine wow two of us had the espresso ribbed short rib we were told it was the first dish chef designed for the restaurant excellent teder flavorful and not overpowered with sauce polenta cake reflect combo one in our party had short ribs over noodles very good one ordered the b m burger fantastic with the truffle fries will return when back in st pete
493,this is such a gem for brunch my friends and i must ve gotten lucky to have gone early on a weekday morning no wait and not too crowded the special menu changes everyday and sounds fantastic i had my eyes set on the goat cheese spinach and caramelized onion omelet and it did not disappoint i replaced fruit with chip fries while my friends ordered shoestring fries both are amazing and what makes it better is that they re served with a spicy aioli sauce i tried their spider drink which was nothing short of delicious i will definitely be returning to try other things on the menu great food and great service
494,this is my go to nail salon in reno they are always very nice and they do a great job i tend to go right after work around 5pm and i never have to wait longer than 10 minutes their prices are average but they have a loyalty card so your 10th visit is free
495,stopped here based on the reviews service was good as were the prices food was served fast and was good this is much better than chain area mexican restaurants in the area i would go here again before chipotle or the other chain down the street
496,went here for my brother and my birthday our group was a table of 12 on a saturday night we had great service great food and great drinks we had the shrimp tacos pork and beans both burger options filet ordered and we all loved out meals definitely will be coming back as often as possible
497,my experience was not bad like the other reviews food was fresh portions were generous toppings were plentiful salsa bar was fresh and everything was clean they have lots of variety for toppings it is too noisy from the music and the speakers are right above the line area so it is hard to place your order there is no reason to avoid the location as far as i ve experienced we ve come here about 4 5 times
498,i ran into two friends who were on their way to pizzeria vetri and i tagged along it was a short walk from the hotel it was a warm spring day and the outside seating was full so we took seats inside the wood fired oven was in the rear center of the room the server arrive quickly dropping off menus and taking our drink orders a nice selection of beer and wine is available as well as cocktails we each ordered a small pizza i opted for a margherita while my friends got a pepperoni and a sausage the pizzas came out in minutes thin neapolitan pizza crispy crunchy with a few charred spots on the risen crust excellent pizza with plenty of toppings if i lived here i d be a regular
499,fantastic brewery love all of their brews in can or from a tap top two brewery in boise along with sockeye
500,this is a perfect date night if your looking for something fun and unique my husband and i had a blast the great staff were all so helpful and fun the atmosphere is fun young and very upbeat we ve been married 26 years and have never done anything so stress relieving and crazy the price is right and the experience is priceless they also have leagues and contests for more serious throwers and it is a byob establishment i think this is the perfect adventure for couples friends and even co workers book this place for your next outing
501,got the island green smoothie pretty good prices and great tasting smoothie detoxing this wolfpack sweet sixteen loss away
502,decided to try a new place to get my nails done and had an amazing experience the salon itself is super clean comfortable and i got actual suggestions from victor and ended up loving my nails even more definitely a place to check out i ll be getting my nails done here indefinitely
503,i got the big jerk kale salad that i saw many rave reviews over and was not disappointed and my husband thoroughly enjoyed the blt
504,delicious food i personally loved it i was surprised to see 3 star reviews here but when i read it i understood the reason everyone loved the place the food but the prices let me tell you something if i don t want to spend 200 for dinner i don t go to barkley prime if i want to get a good quality lunch i don t expect it to be less than 25 unfortunately life is expensive here in philadelphia especially for people with good tastes and yes you have to pay for a good quality meals so if you are aware of that i m sure you will totally enjoy suraya
505,the food was great the service was quick and the drinks were delicious the servers have tablets now and it makes the food come out faster someone actually brought drinks to our table while our server was still telling us about appetizers how cool
506,kimpton hotel group is always fabulous my first stay was in seattle at the monaco in 2002 and i have also stayed at the hotel rouge in dc this was a surprise treat for me as i had purchased vip tickets to a concert at the foundry club within the confines of the fillmore a review on that later everyone was so dang nice sean the valet was the first person i met and he was so awesome we arrived at around 1230 and they allowed an early check in the room was neat we had been selected as the vip guest of the day and we were treated to a bottle of wine and a cheese plate wow anyway after the show we stopped by for a drink at the red owl tavern and my friend actually met someone at the bar who he basically grew up with in oregon she had been at the concert too the next day we found out our check out time was noon but we packed up and left our bags at the front desk while we went to independence hall and visited the liberty bell and then went to get a philly cheese steak i have never had one really a great city and a great hotel thank you for such a nice experience
507,be prepared for a long wait during lunch food was so good and fresh very accommodating switching proteins for me from meat to tofu love this place i order more from uber eats than dining in here and the food is always delicious and consistent
508,i need rehab i need rehab i order 2 original banana puddings on uber eats every weekend it is consistently delicious the best i ve had thus far
509,what a great crew had my wedding there and it was perfect leila frankie great job couldn t have asked for more
510,amazing bakery as you walk in you get a draft of fresh baked bread one of the best guatemalan bakeries within california and nevada i recommend you also try the tamales
511,i ve now been to margaritaville in nashville and the bahamas i enjoyed both places even though the menu could use some refreshing from time to time the only reason i didn t mark this as four stars i don t know where they buy the shirts they sell but the one from the bahamas had a hole in the back within two months and the one from nashville i noticed before washing it the first time for the money i spent on it i wasn t happy with it but the spirits were great
512,the guy working there was very helpful and the women making them was very sweet we loved the beach and legend aa bowl and ate the bowl clean you ll definitely want to try this
513,ordered a large pizza 1 2 pepperoni and 1 2 cheese the crust is not too thin and not oily at all i subtracted 1 star because i found it a little too salty otherwise not bad
514,i took my girlfriend here and she got food poisoning lmao but the food was bomb tho
515,amazing ambiance and flavorful aromatic coffee i ordered americano and my friend got latte both perfectly delicious cute little spot with eclectic decor which features local artist s work where you can relax study read a book or get some work done
516,great service and ambiance you have indoor and outdoor seating area waiters are well trained and very very friendly and attentive we had the eggs benedict s with lamb and the burrito together with the feta cheese dip a must ac is a bit cold everything else is perfect
517,good hours complimentary beverages friendly service my only request is to be a little more sanitary ex please don t touch phones and tools with same gloves as being used on wet pedicure feet and for more modern on trend colors
518,nice atmosphere delicious beautiful plates good service smaller servings than expected for the price but again delicious
519,the food was pretty tasty nothing outstanding though it reminds me of any mediterranean food truck that i ve been to it s a nice late night spot definitely hits the spot at the end of the night to me the amount of food you get for the price could be improved but i would not say that i feel ripped off the amount of food you get is fair but i think it d be easier to justify if you got a little more there s plenty of seating despite being near a whole bunch of bar club scenes once you re inside it s easy to take a break and have a nice conversation it is all very clean and well kept the servers are quick and friendly when i went there were only two guys working but they weren t busy so it didn t take too long the entire restaurant is very dimly lit and the atmosphere is a bit of a hodgepodge of things on one wall there is a mural of outer space and the music that plays seems to have no rhyme or reason to it it s a bit of a strange place but i would definitely go back
520,you will feel like you were transplanted suddenly to europe i love mazzaro great place to come to fill up your fridge with healthy and not so healthy goodies fair prices and excellent wines and cheese heaven
521,went here thinking it was another cracked egg in daytona beach shores both are awsum huge menue started off with strawberry and mango marmossas split a florida omlett then traditional waitress was perfect only stopped a couple of times decorations very cool and thought provoking
522,great wine selection and great service highly recommend shrimp and grits they have a very good dessert selection as well
523,the service always seems to be slow or in different the hostess was by the kitchen to keep warm she asked if we wanted to sit at the bar even though we said to seat us away from the door while sitting 4 tables were left dirty for 10 15 minutes by the time we left the food was just placed on the table even though one person has a food allergy i ve been to all of the bailey concepts were great service not sure if we will return
524,ohhhh where to begin this place is an american treasure it s like stepping back in time warm romantic and unique the food is as unique as the restaurant i have been to this tavern for a meal during the day and night the only thing i would suggest but it s not the fault of the tavern is at night you might want to put some bug spray on if you want to linger outside after all you are out in the beautiful woods
525,honestly came here with the folks and was taken away by the nostalgia so glas i got to come in and see all the forrest gump references also i got a shrimp platter to kind of get a feel for the place they were surprisingly really well done this place is like the swiss chalet of all things shrimp we dont have one in toronto so it was great to try out the gift shop was nice as well
526,working with the company was a stress free experience kim worked with me from start to finish they replaced five glass windows in a timely manner you want to know the best part very reasonable would recommend and use them again
527,this place was unreal the chips and queso were so warm and delicious the burrito i got with fried shrimp and cauliflower in it sounds weird but it was incredible the food was so flavorful and such a good mix of tastes the churros were to die for the staff were all super friendly and nice if you are looking for some amazing mexican food go here,i thought this place was pretty good we started off with a small cheese pizza to share which i enjoyed and found to be good wood fire for this area as my meal i had the penne pesto which was just alright kind of lacked flavor but was a decent portion size my boyfriend also said his pasta dish lacked flavor but he liked the pizza i liked the bread that came with the food a lot the prices were good and the staff were very nice
528,great addition to the neighborhood friendly employees light and open space and an extensive menu bonus for cycle beer on draft i haven t tried the pizza yet but everyone i have spoken to has given it positive reviews enjoy the ability to share small plates and try various items
529,i d been dying to eat here i had the tostones rellenos and ordered the hemingway cuban with garlic tostones to take home everything was amazing this is my favorite spot at armature works
530,great quick dinner got the pulled pork and fried egg totally delicious great french onion soup too
531,very nice deco friendly staff took a little staycation sometimes u need that room since and clean had a wonderful view went shopping at the fashion mall nice
532,excellent food excellent service what an amazing staff we came in during mardi gras at happy on the parade route the resturant was sooooo busy they had every excuse to drop the ball but instead amili sp and jamie made us feel so special they treated us like kings and queens they made my 80 year old old man feel special for his 1st mardi gras hats of the ownership and leadership of this super awesome resturant your commitment to quality and service excellence is refreshing shout out to the most amazing bar staff in all of nola you guys are awesome definitely the highlight of the trip we ll be back
533,i m a regular here and for good reason the food is excellent and they service is great they are very friendly and always make sure you leave with the special sauce the sauce is amazing their pizza easily beats the chains in the area i highly recommend napoli
534,omg had dinner last night and the food service and manager annmarie were amazing there was a wait for 10 or so minutes but that s i guess the price you pay on a friday night at 7p the wait was worth it the two italian dishes we ordered were hot and better than expected and although it was crowded it still felt intimate we will be back next month again and this time we will share a plate 2 50 and save room for dessert if i could rate six stars i would have
535,so different from any other boutique in new orleans the perfect place to shop for dresses and accessories i feel like every other boutique carries the same stuff but babe is refreshing and unique the owner is so nice and personable and really creates a very enjoyable shopping experience
536,my wife and i stopped by on our last day in town to check out some voodoo dolls the store has a rustic shop feel straight out of a movie you walk in and instantly smell the incense and see the tarot card room off to the side they have a great selection of dolls and other voodoo products the shop owner was very helpful in suggesting some incense and oils for dealing with specific issue as as well,the beignets are fantastic and the wait was virtually nonexistent i highly recommend venturing here instead of wasting time in line for the slightly more popular places in the french quarter i also had the crawfish bread which was not so good the crawfish and cheese on top made the bread very soggy
537,great brunch spot i ordered the liquid gold juice a great mixture of pineapple mango orange and ginger mmmmm
538,the wk cheesesteak was fabulous a lil salty the rueben cheesesteak was good too not at boring was fun to eat nothing heavy great service spoiler alert no free refills but tasty lemonade with rhubarb
539,i went to cafe at the square 4 years ago someone was recently asking me about the wet food in new orleans and i had to let them know to visit this place they have the best fried green tomatoes years later i m still thinking about how amazing their food was xoxo
540,as a california girl i ve been dying to get to parnassus books for a long time and it didn t disappoint as a book blogger and avid reader walking into this store was like magic the staff is really friendly and sweet everything about this store is fantastic from the book selections to the children s area to the gifts and they gift wrapped my book because i had said i loved their wrapping my experience here was absolutely wonderful and a treasured memory
541,food is decent slow but ok service asked to watch a golf tournament on one of the tvs and it took them 45 mins to change the channel asked 3 times we would have stayed longer and had more drinks etc if anyone bothered to accommodate paying customers
542,had the pizza delivered to the hotel that i was staying and it took 45 mins the pizzas are large slices and very good my only problem was it was very oily
543,food was awesome and customer service was great we had to wait 2 hours for a table which was a bummer but if you have to wait around for a table it s not a bad place to do it on the pier we all agreed that the wait was totally worth it and we will be back
544,a fantastic experience the best greek salad ever it s my favorite dish and all of eat every time my family has had the lamb chops lamb shank chicken skewers meatballs and octopus all very good but we don t like the rice or greek potatoes we prefer the potatoes to be crispier the best part of this restaurant is the dessert shop attached to it omg it s just worth a trip the cookies and pastries sweet and savory are out of this world
545,to the passerby this place is the structured like mediterranean love child of chipotle and subway but once the food is brought to your table zos steps it up reasonably priced and fresh meals it s not the same as a legit dining restaurant but is worth the stop for an easy bite shout out to eric the manager not only brought a friendly presence to what could have simply been an order and move on but he provided suggestions on the dishes and offered us humor behind the counter
546,visited the diner when they first opened unfortunately i thought they were shut down because the two venues owned by the same people were closed for renovation this year food and atmosphere were great
547,i m not going to say that i enjoy my visits here because i don t enjoy the process but it s not all bad the staff here is friendly and gets the job done quickly and efficiently i ve donated at the blood center and at a few different off site locations my latest donation was at lakeside mall i happened to be there and the giveaways were pretty cool a tricentennial tshirt i ll take it a box of russell stover s chocolates yep that s me the brick and mortar location is sort of dingy looking but it s clean there are drinks and snacks for you after you donate take advantage and have some to ward off any lightheadedness the phlebotomists here know what they re doing so follow their instructions if you re a first time donor they won t steer you wrong i feel like i m giving back when i make my donation and always hope that if i or my family is in the situation to need blood that it will be available bravo to these folks for doing what they do and helping out the community
548,been there are few times and each time they were excellent i ve had all of the different tacos and sides they offer and it s all good great for take out and eating in had one slightly off experience with the delivery but not bad enough the drop a star the burritos are huge if you get one it is plenty of food i made the mistake of try into eat a burrito and a taco and it was way too much
549,i have been here a many times now great service the food is delicious their shrimp soft tacos are very good family friendly too,delicious southern comfort food i enjoyed the mac n cheese and the deviled eggs which were awesome i also tried a rib which was sooooo good too the beer selection features some small batch selections and the craft cocktails looked well thought out and executed to perfection the decor is open and very welcoming a great addition to the grove
550,i ve been here a few times now i ll be honest i m caught somewhere between beer nerd from that one commercial with danny trejo and i still won t drink bud light i m no expert but i know enough about beer the more beers i try the less great they become i loved sofa king but all the others are just kind of okay to me also i want to note that when they kick run out of beers they weren t replaced with anything so there were just fewer options on the menu i really wish they had backups ready to take their places because of the fewer options they had this last time i wasn t thrilled with any of them of course the ones they ran out of were the ones i wanted to try i understand they are small but they can t be that small to not be able to produce beers to replace the kicked ones because they have canned a few beers and were able to make enough to have them distributed to the suburbs the only food i ve had here is the beer batter fried pickles which were good i d come back if i were in the area but i m not gonna make a special trip again
551,had the sicilian salad with a goat cheese truffle covered in pistachios and it was so yummy the owner is also a chef there and is so friendly he walks around to the tables and makes sure his guests are enjoying his food and if they need anything the ambiance is so nice and location is impeccable it is a small establishment so make sure you get in when you can because it will fill up fast
552,the food here is bomb its so delicious one of my fave places to eat in indy chicken satay pad kra prow and the fried rice are some of my faves sometimes spice lecel is less than what youd expect i usually up a spice level here over most other places to get the heat
553,i eat lunch here 1 to 2 times a week and have very good consistency in the quality of the food and service they really do offer fresh food items and breads oh your sweet tooth can also be satisfied with their pastries i only do the pastries on the weekends as one of my coworkers has told me that calories don t count on the weekends
554,very nice quiet lunch for four of us today seafood gumbo was outstanding and the monday special red beans and rice with a pork chop was equally good oh the bloody mary is special there service was spot on
555,the best mexican food the food is fresh and the salsa can t be beat the service is excellent as well you will not be disappointed
556,super bowl sunday super food and and even superer service had great etouffee and the train wreck much better than any cheesesteak be sure to go to the sit down counter for great service ask for margaret she rocks take away is for losers
